"PÉRIODE DE RÉFÉRENCE";"GÉO";"DGUID";"Produits";"UNITÉ DE MESURE";"IDENTIFICATEUR D'UNITÉ DE MESURE";"FACTEUR SCALAIRE";"IDENTIFICATEUR SCALAIRE";"VECTEUR";"COORDONNÉES";"VALEUR";"STATUS";"SYMBOLE";"TERMINÉ";"DÉCIMALES"
"2023-03";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.59";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.67";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.60";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.66";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.67";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.58";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.42";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.62";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.70";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.76";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.64";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.50";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.62";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.63";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.63";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.66";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.66";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.63";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Haricots et lentilles en conserve, 540 millilitres";"Dollars";"81";"unités";"0";"v1353834564";"6.73";"1.49";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.51";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.68";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.52";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.45";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.55";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.67";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.60";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.59";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.34";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.44";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.59";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.48";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.51";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.61";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.52";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.61";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.52";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.61";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.61";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.59";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Maïs en conserve, 341 millilitres";"Dollars";"81";"unités";"0";"v1458870105";"6.98";"1.47";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.34";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.53";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.78";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.70";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.62";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.63";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.61";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.63";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.58";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.62";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.58";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.51";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.50";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.46";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.33";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.40";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.45";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.41";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.40";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.48";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Pêche en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870106";"6.99";"2.52";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.49";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.58";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.51";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.57";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.69";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.74";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.67";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.68";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.71";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.64";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.51";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.60";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.70";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.68";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.42";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.64";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.72";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.80";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.71";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.77";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Poire en conserve, 398 millilitres";"Dollars";"81";"unités";"0";"v1458870107";"6.100";"2.78";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.83";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.83";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.70";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.84";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.79";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.74";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.81";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.68";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.81";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.82";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.91";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.95";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.78";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.77";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.69";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.67";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.68";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.61";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.74";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.72";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Lentilles séchées, 900 grammes";"Dollars";"81";"unités";"0";"v1353834565";"6.74";"3.73";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.58";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.57";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.57";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.58";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.58";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.56";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.57";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.54";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.57";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.62";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.63";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.67";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.52";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.40";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.33";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.32";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.39";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.37";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.39";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.43";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Haricots et légumineuses secs, 900 grammes";"Dollars";"81";"unités";"0";"v1458870111";"6.101";"3.42";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.58";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.79";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.79";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.73";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.81";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.72";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.72";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.69";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.63";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.70";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.63";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.61";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.55";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.60";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.69";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.68";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.62";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.69";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.64";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.62";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Tofu, 350 grammes";"Dollars";"81";"unités";"0";"v1458870134";"6.102";"2.54";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Houmous, 227 grammes";"Dollars";"81";"unités";"0";"v1458870116";"6.103";"3.71";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Houmous, 227 grammes";"Dollars";"81";"unités";"0";"v1458870116";"6.103";"3.87";"";"";"";"2"
